customer_id,cust_id,customer_name,segment,region,status,created_at,channel,risk_score,revenue_tier,contact_email,contact_phone
C0010990,CUST-010990,customer_010990,B2C,CENTER,active,12/23/2022,online,0.3274,standard,customer_010990@example.test,33464248704
C0010991,CUST-010991,customer_010991,B2C,WEST,suspended,6/23/2023,retail_store,0.7979,standard,,33267239706
C0010992,CUST-010992,customer_010992,B2C,NORTH,active,11/25/2022,partner,0.4717,standard,customer_010992@example.test,33539242425
C0010993,CUST-010993,customer_010993,B2C,METRO,active,10/12/2024,partner,0.1497,standard,customer_010993@example.test,33809392507
C0010994,CUST-010994,customer_010994,B2C,METRO,active,3/3/2024,online,0.5804,standard,customer_010994@example.test,
C0010995,CUST-010995,customer_010995,B2C,SOUTH,suspended,4/17/2024,retail_store,0.4039,standard,customer_010995@example.test,33413773480
C0010996,CUST-010996,customer_010996,SME,EAST,active,12/18/2024,retail_store,0.0765,standard,customer_010996@example.test,33414729410
C0010997,CUST-010997,customer_010997,B2C,METRO,active,1/1/2024,call_center,0.3177,standard,customer_010997@example.test,33813729468
C0010998,CUST-010998,customer_010998,SME,METRO,active,2/13/2023,call_center,0.3186,high,customer_010998@example.test,33119928828
C0010999,CUST-010999,customer_010999,B2C,CENTER,active,1/23/2023,retail_store,0.4398,standard,customer_010999@example.test,33404093708
C0011000,CUST-011000,customer_011000,B2C,METRO,active,9/11/2023,call_center,0.7427,standard,,
C0011001,CUST-011001,customer_011001,B2C,WEST,suspended,1/14/2022,retail_store,0,standard,customer_011001@example.test,33199370439
C0011002,CUST-011002,customer_011002,ENTERPRISE,METRO,active,3/4/2022,call_center,0.3501,high,customer_011002@example.test,33563450108
C0011003,CUST-011003,customer_011003,B2C,NORTH,active,11/20/2025,call_center,0.1304,standard,customer_011003@example.test,33978886006
C0011004,CUST-011004,customer_011004,B2C,CENTER,active,6/2/2023,partner,0.1823,standard,customer_011004@example.test,33782207590
C0011005,CUST-011005,customer_011005,B2C,EAST,active,6/15/2022,partner,0.4423,standard,customer_011005@example.test,33816617754
C0011006,CUST-011006,customer_011006,B2C,METRO,active,10/28/2022,call_center,0.3118,standard,customer_011006@example.test,33802181847
C0011007,CUST-011007,customer_011007,B2C,METRO,active,7/4/2025,call_center,0.5526,standard,,33343988477
C0011008,CUST-011008,customer_011008,SME,EAST,active,2/18/2025,partner,0,standard,customer_011008@example.test,33359866316
C0011009,CUST-011009,customer_011009,B2C,NORTH,active,1/27/2022,retail_store,0.1433,standard,customer_011009@example.test,33374032833
C0011010,CUST-011010,customer_011010,SME,WEST,active,1/16/2022,partner,0.6928,standard,customer_011010@example.test,33020009745
C0011011,CUST-011011,customer_011011,B2C,SOUTH,active,9/21/2023,partner,0.0477,standard,customer_011011@example.test,33472009316
C0011012,CUST-011012,customer_011012,B2C,NORTH,active,1/26/2022,partner,0.333,standard,customer_011012@example.test,33539033231
C0011013,CUST-011013,customer_011013,B2C,SOUTH,active,4/9/2023,online,0.4562,standard,customer_011013@example.test,
C0011014,CUST-011014,customer_011014,B2C,NORTH,active,2/9/2024,retail_store,0.7077,standard,customer_011014@example.test,33032779747
C0011015,CUST-011015,customer_011015,B2C,WEST,active,1/5/2024,retail_store,0.2963,standard,customer_011015@example.test,33340834467
C0011016,CUST-011016,customer_011016,B2C,SOUTH,active,2/2/2022,online,0.232,standard,customer_011016@example.test,33984589300
C0011017,CUST-011017,customer_011017,B2C,METRO,churned,3/19/2023,retail_store,0.1333,standard,customer_011017@example.test,33265926873
C0011018,CUST-011018,customer_011018,B2C,EAST,active,1/2/2024,call_center,0.4881,standard,customer_011018@example.test,33988020452
C0011019,CUST-011019,customer_011019,B2C,EAST,active,9/4/2025,partner,0.3205,standard,customer_011019@example.test,33539589632
C0011020,CUST-011020,customer_011020,B2C,WEST,active,8/10/2025,online,0.2447,standard,customer_011020@example.test,33241947842
C0011021,CUST-011021,customer_011021,B2C,CENTER,active,6/17/2024,call_center,0.005,standard,,33254885915
C0011022,CUST-011022,customer_011022,B2C,WEST,active,8/23/2022,partner,0.2653,standard,customer_011022@example.test,33817512857
C0011023,CUST-011023,customer_011023,B2C,CENTER,active,6/30/2025,partner,0.044,standard,customer_011023@example.test,33681993809
C0011024,CUST-011024,customer_011024,B2C,EAST,active,9/4/2022,call_center,0.3731,standard,customer_011024@example.test,33026617865
C0011025,CUST-011025,customer_011025,B2C,CENTER,active,1/2/2023,retail_store,0.4055,standard,customer_011025@example.test,33030491845
C0011026,CUST-011026,customer_011026,B2C,SOUTH,active,2/8/2023,online,0.2878,standard,customer_011026@example.test,33186599742
C0011027,CUST-011027,customer_011027,B2C,CENTER,active,3/18/2023,retail_store,0.3862,standard,,33248363267
C0011028,CUST-011028,customer_011028,B2C,SOUTH,active,7/25/2024,online,0.5634,standard,customer_011028@example.test,33174987536
C0011029,CUST-011029,customer_011029,B2C,EAST,active,2/22/2024,online,0.3042,standard,customer_011029@example.test,33028041674
C0011030,CUST-011030,customer_011030,SME,EAST,active,8/19/2024,retail_store,0.5514,standard,customer_011030@example.test,
C0011031,CUST-011031,customer_011031,B2C,CENTER,active,1/31/2024,partner,0.0563,standard,customer_011031@example.test,33183234700
C0011032,CUST-011032,customer_011032,B2C,EAST,active,6/3/2025,retail_store,0.3361,standard,customer_011032@example.test,33448231474
C0011033,CUST-011033,customer_011033,ENTERPRISE,SOUTH,suspended,5/24/2022,call_center,0.5247,high,customer_011033@example.test,33713510961
C0011034,CUST-011034,customer_011034,SME,WEST,active,8/18/2022,call_center,0.211,high,customer_011034@example.test,33980626709
C0011035,CUST-011035,customer_011035,B2C,CENTER,active,12/5/2023,partner,0.1741,standard,customer_011035@example.test,33472925791
C0011036,CUST-011036,customer_011036,B2C,METRO,active,10/10/2025,partner,0.103,standard,customer_011036@example.test,33309871736
C0011037,CUST-011037,customer_011037,ENTERPRISE,WEST,active,5/13/2025,call_center,0,standard,customer_011037@example.test,33602709086
C0011038,CUST-011038,customer_011038,SME,SOUTH,active,5/31/2022,online,0.3312,standard,customer_011038@example.test,33193466063
C0011039,CUST-011039,customer_011039,B2C,EAST,active,3/12/2024,online,0.1466,standard,customer_011039@example.test,33040941493
C0011040,CUST-011040,customer_011040,B2C,SOUTH,active,1/17/2024,online,0,standard,customer_011040@example.test,33376315970
C0011041,CUST-011041,customer_011041,B2C,SOUTH,active,6/14/2023,online,0.4816,standard,customer_011041@example.test,33248370789
C0011042,CUST-011042,customer_011042,ENTERPRISE,WEST,active,1/19/2022,retail_store,0.4696,high,,33468075025
C0011043,CUST-011043,customer_011043,SME,CENTER,active,1/23/2022,retail_store,0.026,high,customer_011043@example.test,33553904306
C0011044,CUST-011044,customer_011044,B2C,NORTH,active,10/19/2025,online,0.0724,standard,customer_011044@example.test,33920489088
C0011045,CUST-011045,customer_011045,B2C,WEST,active,5/9/2023,call_center,0.3724,standard,customer_011045@example.test,33913973243
C0011046,CUST-011046,customer_011046,B2C,CENTER,active,9/18/2023,retail_store,0.5723,standard,customer_011046@example.test,33220758292
C0011047,CUST-011047,customer_011047,B2C,CENTER,churned,7/21/2025,online,0.2204,standard,customer_011047@example.test,33123917455
C0011048,CUST-011048,customer_011048,SME,NORTH,active,10/13/2023,call_center,0.4294,high,customer_011048@example.test,33042247049
C0011049,CUST-011049,customer_011049,B2C,SOUTH,active,10/26/2024,retail_store,0.6568,standard,customer_011049@example.test,33857975777
C0011050,CUST-011050,customer_011050,SME,EAST,active,5/20/2025,retail_store,0.4201,high,customer_011050@example.test,33695844569
C0011051,CUST-011051,customer_011051,SME,SOUTH,active,6/19/2022,partner,0.5587,high,customer_011051@example.test,33803640561
C0011052,CUST-011052,customer_011052,B2C,SOUTH,active,9/4/2025,call_center,0.6531,standard,customer_011052@example.test,33378499603
C0011053,CUST-011053,customer_011053,SME,METRO,churned,1/13/2024,online,0,high,customer_011053@example.test,33329625285
C0011054,CUST-011054,customer_011054,B2C,NORTH,suspended,10/31/2025,partner,0,standard,customer_011054@example.test,33943711349
C0011055,CUST-011055,customer_011055,B2C,METRO,active,5/12/2023,call_center,0.2765,standard,customer_011055@example.test,33422785006
C0011056,CUST-011056,customer_011056,B2C,WEST,active,10/1/2022,call_center,0,standard,customer_011056@example.test,33654823692
C0011057,CUST-011057,customer_011057,B2C,EAST,active,3/27/2022,retail_store,0.3834,standard,customer_011057@example.test,33698422895
C0011058,CUST-011058,customer_011058,B2C,WEST,active,7/2/2024,retail_store,0.5566,standard,customer_011058@example.test,33853740957
C0011059,CUST-011059,customer_011059,B2C,WEST,active,7/5/2025,online,0.3012,standard,customer_011059@example.test,33282578626
C0011060,CUST-011060,customer_011060,SME,NORTH,active,6/4/2024,partner,0.3801,standard,customer_011060@example.test,33859040313
C0011061,CUST-011061,customer_011061,B2C,SOUTH,active,1/9/2022,partner,0.2819,standard,customer_011061@example.test,33544865944
C0011062,CUST-011062,customer_011062,B2C,EAST,active,10/14/2024,online,0.2068,standard,customer_011062@example.test,33502471735
C0011063,CUST-011063,customer_011063,B2C,WEST,active,3/15/2024,retail_store,0.2734,standard,customer_011063@example.test,33055146800
C0011064,CUST-011064,customer_011064,SME,SOUTH,active,2/25/2022,retail_store,0.1588,standard,customer_011064@example.test,33340885595
C0011065,CUST-011065,customer_011065,B2C,METRO,active,5/13/2025,online,0.7862,standard,customer_011065@example.test,33044214913
C0011066,CUST-011066,customer_011066,B2C,METRO,active,5/3/2023,call_center,0.0698,standard,customer_011066@example.test,33756351041
C0011067,CUST-011067,customer_011067,B2C,NORTH,active,7/15/2022,online,0.6845,standard,customer_011067@example.test,33309295493
C0011068,CUST-011068,customer_011068,B2C,NORTH,active,1/3/2025,call_center,0.3037,standard,customer_011068@example.test,33593298435
C0011069,CUST-011069,customer_011069,SME,CENTER,active,12/1/2025,call_center,0.3396,high,customer_011069@example.test,33305707674
C0011070,CUST-011070,customer_011070,B2C,METRO,active,3/11/2025,partner,0.5793,standard,customer_011070@example.test,33029562389
C0011071,CUST-011071,customer_011071,ENTERPRISE,SOUTH,active,4/19/2024,partner,0.2479,standard,customer_011071@example.test,33128024158
C0011072,CUST-011072,customer_011072,SME,METRO,active,6/17/2022,online,0.2565,high,customer_011072@example.test,33036142156
C0011073,CUST-011073,customer_011073,B2C,EAST,active,2/12/2023,partner,0.4719,standard,customer_011073@example.test,33735596280
C0011074,CUST-011074,customer_011074,ENTERPRISE,WEST,active,8/16/2024,retail_store,0.1361,high,customer_011074@example.test,33771453167
C0011075,CUST-011075,customer_011075,SME,SOUTH,active,1/11/2025,partner,0.374,high,customer_011075@example.test,33048688586
C0011076,CUST-011076,customer_011076,SME,METRO,active,3/9/2022,call_center,0.322,high,customer_011076@example.test,33021320682
C0011077,CUST-011077,customer_011077,B2C,SOUTH,active,8/7/2022,call_center,0.4076,standard,,33977220442
C0011078,CUST-011078,customer_011078,SME,NORTH,active,1/5/2023,retail_store,0.3729,high,customer_011078@example.test,
C0011079,CUST-011079,customer_011079,B2C,METRO,active,11/6/2025,retail_store,0.286,standard,customer_011079@example.test,33916021507
C0011080,CUST-011080,customer_011080,B2C,METRO,active,4/4/2022,online,0.7369,standard,customer_011080@example.test,
C0011081,CUST-011081,customer_011081,SME,EAST,active,2/6/2025,call_center,0.3798,high,customer_011081@example.test,33255400238
C0011082,CUST-011082,customer_011082,B2C,SOUTH,active,10/8/2022,call_center,0.0475,standard,,33907765036
C0011083,CUST-011083,customer_011083,B2C,METRO,active,2/2/2022,call_center,0.5151,standard,customer_011083@example.test,33875767627
C0011084,CUST-011084,customer_011084,B2C,METRO,active,5/25/2025,partner,0.1212,standard,customer_011084@example.test,33267227824
C0011085,CUST-011085,customer_011085,B2C,CENTER,active,4/26/2022,retail_store,0.458,standard,customer_011085@example.test,33855456626
C0011086,CUST-011086,customer_011086,B2C,NORTH,active,10/12/2024,partner,0.4789,standard,customer_011086@example.test,33839177158
C0011087,CUST-011087,customer_011087,B2C,CENTER,active,5/27/2024,call_center,0.1088,standard,customer_011087@example.test,33782402261
C0011088,CUST-011088,customer_011088,B2C,EAST,active,12/25/2024,call_center,0.3709,standard,customer_011088@example.test,33094852356
C0011089,CUST-011089,customer_011089,SME,EAST,suspended,11/20/2022,call_center,0.6663,standard,customer_011089@example.test,33842871585
C0011090,CUST-011090,customer_011090,SME,CENTER,active,9/7/2025,retail_store,0.4986,standard,customer_011090@example.test,33090928307
C0011091,CUST-011091,customer_011091,B2C,WEST,active,10/26/2024,call_center,0.3968,standard,customer_011091@example.test,33253075158
C0011092,CUST-011092,customer_011092,B2C,METRO,active,12/28/2023,retail_store,0.328,standard,customer_011092@example.test,33343578009
C0011093,CUST-011093,customer_011093,B2C,METRO,active,12/4/2023,call_center,0.4447,standard,customer_011093@example.test,33813809673
C0011094,CUST-011094,customer_011094,B2C,EAST,active,9/29/2024,partner,0.5376,standard,customer_011094@example.test,33138522098
C0011095,CUST-011095,customer_011095,B2C,CENTER,active,11/7/2025,partner,0.1082,standard,customer_011095@example.test,33060964558
C0011096,CUST-011096,customer_011096,B2C,CENTER,active,1/10/2023,retail_store,0.2413,standard,customer_011096@example.test,33373979666
C0011097,CUST-011097,customer_011097,SME,NORTH,active,8/5/2022,call_center,0,high,customer_011097@example.test,33569384095
C0011098,CUST-011098,customer_011098,B2C,EAST,active,9/2/2024,retail_store,0.2103,standard,customer_011098@example.test,33415208375
C0011099,CUST-011099,customer_011099,B2C,METRO,active,8/8/2023,partner,0.2843,standard,customer_011099@example.test,33553008252
C0011100,CUST-011100,customer_011100,B2C,CENTER,suspended,12/15/2023,call_center,0.5815,standard,customer_011100@example.test,33844313888
C0011101,CUST-011101,customer_011101,B2C,CENTER,active,1/11/2025,online,0.2539,standard,customer_011101@example.test,33806065265
C0011102,CUST-011102,customer_011102,B2C,METRO,suspended,8/22/2025,call_center,0.1944,standard,customer_011102@example.test,33878824783
C0011103,CUST-011103,customer_011103,B2C,SOUTH,active,12/8/2023,online,0.218,standard,customer_011103@example.test,33816777260
C0011104,CUST-011104,customer_011104,B2C,EAST,active,4/14/2025,call_center,0.1549,standard,customer_011104@example.test,33263516091
C0011105,CUST-011105,customer_011105,B2C,WEST,churned,12/30/2022,partner,0.2192,standard,customer_011105@example.test,33395262777
C0011106,CUST-011106,customer_011106,B2C,EAST,active,4/1/2023,call_center,0.1808,standard,,33946004987
C0011107,CUST-011107,customer_011107,SME,EAST,churned,10/8/2022,call_center,0.6892,high,customer_011107@example.test,33534043582
C0011108,CUST-011108,customer_011108,SME,METRO,active,3/24/2025,retail_store,0.4581,high,customer_011108@example.test,33652808465
C0011109,CUST-011109,customer_011109,B2C,SOUTH,active,8/14/2024,call_center,0.8314,standard,customer_011109@example.test,33976334644
C0011110,CUST-011110,customer_011110,B2C,SOUTH,active,10/22/2025,call_center,0.3275,standard,customer_011110@example.test,33673453404
C0011111,CUST-011111,customer_011111,B2C,SOUTH,churned,2/17/2024,retail_store,0.5653,standard,customer_011111@example.test,33698044506
C0011112,CUST-011112,customer_011112,ENTERPRISE,SOUTH,active,1/28/2022,online,0.1626,standard,customer_011112@example.test,33790245884
C0011113,CUST-011113,customer_011113,B2C,SOUTH,active,1/21/2025,online,0.1076,standard,customer_011113@example.test,33513433931
