subscriber_id,subscriber_key,client_id,subscriber_id_alt,msisdn,imsi,plan_id,status,activation_date,churn_date,region
S00020232,SUB-00020232,C0008631,SUBSCR-0020232,33691227340,252332586540359,P_PLUS_40,active,2025-10-28,,EAST
S00020233,SUB-00020233,C9999995,SUBSCR-0020233,33607136429,780732517410570,P_BIZ_200,active,2025-06-08,,WEST
S00020234,SUB-00020234,C0008632,SUBSCR-0020234,33412559644,002729782849423,P_BASIC_10,active,2024-12-25,,WEST
S00020235,SUB-00020235,C0008633,SUBSCR-0020235,33847457726,221239565304425,P_BIZ_200,active,2023-10-31,,METRO
S00020236,SUB-00020236,C9999999,SUBSCR-0020236,33006793651,436465746633527,P_BASIC_10,suspended,2023-04-04,,METRO
S00020237,SUB-00020237,C0008634,SUBSCR-0020237,33594908222,416879915253422,P_PLUS_40,active,2023-07-25,,NORTH
S00020238,SUB-00020238,C0008634,SUBSCR-0020238,33091203226,338949778091436,P_PREMIUM_120,active,2022-11-06,,NORTH
S00020239,SUB-00020239,C0008634,,33588525276,324128397316557,P_BIZ_200,active,2023-01-18,,NORTH
S00020240,SUB-00020240,C0008634,SUBSCR-0020240,33588350564,260253090725472,P_BIZ_200,active,2024-02-29,,NORTH
S00020241,SUB-00020241,C0008635,SUBSCR-0020241,33359075705,027543175693489,P_BASIC_10,active,2023-11-05,,NORTH
S00020242,SUB-00020242, C0008635 ,SUBSCR-0020242,33420053278,765867386026812,P_BASIC_10,active,2024-09-04,,NORTH
S00020243,SUB-00020243,C0008635,SUBSCR-0020243,33397776105,069410049039976,P_PLUS_40,active,2025-12-25,,NORTH
S00020244,SUB-00020244,C0008636,SUBSCR-0020244,33815161965,385727515707510,P_PREMIUM_120,active,2025-03-01,,CENTER
S00020245,SUB-00020245,C0008636,SUBSCR-0020245,33206803766,178017488312130,P_BASIC_10,active,2025-06-09,,CENTER
S00020246,SUB-00020246,C0008637,SUBSCR-0020246,33401576789,029261306302628,P_BIZ_200,active,2023-09-20,,NORTH
S00020247,SUB-00020247,C0008638,SUBSCR-0020247,33402554481,505457390416208,P_PREMIUM_120,active,2025-07-13,,CENTER
S00020248,SUB-00020248,C0008638,SUBSCR-0020248,33334132827,442352899109028,P_BIZ_200,active,2023-09-09,,CENTER
S00020249,SUB-00020249,C0008639,SUBSCR-0020249,33295364241,829051770731352,P_BASIC_10,active,2025-06-22,,NORTH
S00020250,SUB-00020250,C0008639,SUBSCR-0020250,33597828478,608961798869836,P_PREMIUM_120,churned,2025-07-20,2025-09-18,NORTH
S00020251,SUB-00020251,C0008639,SUBSCR-0020251,33139331405,298858567202263,P_BASIC_10,active,2024-11-03,,NORTH
S00020252,SUB-00020252,C9999999,SUBSCR-0020252,33980473121,259922724178534,P_BIZ_200,active,2023-04-30,,SOUTH
S00020253,SUB-00020253,C0008640,SUBSCR-0020253,33618431533,339996155890592,P_PLUS_40,active,2023-12-25,,SOUTH
S00020254,SUB-00020254,C0008640,SUBSCR-0020254,33686414937,087861936726749,P_PLUS_40,active,2025-11-13,,SOUTH
S00020255,SUB-00020255,C0008641,SUBSCR-0020255,33654950874,791097771863473,P_PLUS_40,active,2025-08-29,,WEST
S00020256,SUB-00020256,C0008641,SUBSCR-0020256,33257758999,959511583321346,P_PLUS_40,active,2025-01-18,,WEST
S00020257,SUB-00020257,C0008641,SUBSCR-0020257,33745833142,325901322209540,P_BASIC_10,active,2024-05-23,,WEST
S00020258,SUB-00020258,C0008642,SUBSCR-0020258,33330768134,425266704245764,P_PLUS_40,churned,2025-05-23,2025-08-02,EAST
S00020259,SUB-00020259,C0008642,SUBSCR-0020259,33921429531,466423997534727,P_PLUS_40,active,2024-10-07,,EAST
S00020260,SUB-00020260,C9999994,SUBSCR-0020260,33295443513,124591340771733,P_PREMIUM_120,active,2023-11-16,,SOUTH
S00020261,SUB-00020261,C0008643,SUBSCR-0020261,33176164894,850716409020363,P_BIZ_200,active,2025-04-18,,SOUTH
S00020262,SUB-00020262,C0008644,SUBSCR-0020262,33856360943,708618067949610,P_PLUS_40,active,2024-12-24,,METRO
S00020263,SUB-00020263,C9999990,SUBSCR-0020263,33510393954,837489868351957,P_PLUS_40,active,2023-07-14,,METRO
S00020264,SUB-00020264,C0008645,SUBSCR-0020264,33085417156,735705492573511,P_PREMIUM_120,active,2025-10-28,,CENTER
S00020265,SUB-00020265,C0008645,SUBSCR-0020265,33460230119,300386086992670,P_BIZ_200,suspended,2025-05-30,,CENTER
S00020266,SUB-00020266,C0008645,SUBSCR-0020266,33852331599,600906969916529,P_PREMIUM_120,active,2024-12-13,,CENTER
S00020267,SUB-00020267,C9999991,SUBSCR-0020267,33995294971,537736943797278,P_PREMIUM_120,suspended,2024-10-07,,CENTER
S00020268,SUB-00020268,C0008646,SUBSCR-0020268,33556755222,647574787796582,P_BIZ_200,active,2025-10-23,,WEST
S00020269,SUB-00020269,C0008647,SUBSCR-0020269,33751409549,418305968116376,P_BASIC_10,churned,2025-06-07,2025-09-01,WEST
S00020270,SUB-00020270,C0008647,SUBSCR-0020270,33672489738,259238726720330,P_PLUS_40,active,2025-07-09,,WEST
S00020271,SUB-00020271,C9999995,SUBSCR-0020271,33355204784,573113863644013,P_PREMIUM_120,active,2025-11-26,,WEST
S00020272,SUB-00020272,C0008648,SUBSCR-0020272,33871264290,168279815098198,P_PLUS_40,active,2025-03-10,,SOUTH
S00020273,SUB-00020273,C0008648,SUBSCR-0020273,33367910729,596400612600662,P_PLUS_40,active,2025-07-10,,SOUTH
S00020274,SUB-00020274,C0008649,SUBSCR-0020274,33939657536,158042715899319,P_PREMIUM_120,active,2025-05-07,,EAST
S00020275,SUB-00020275,C0008649,SUBSCR-0020275,33919026180,022545692375065,P_PLUS_40,active,2025-01-24,,EAST
S00020276,SUB-00020276,C0008649,SUBSCR-0020276,33402076816,089353033504931,P_PREMIUM_120,active,2025-09-19,,EAST
S00020277,SUB-00020277,C0008650,SUBSCR-0020277,33724272163,685785334339073,P_BASIC_10,active,2025-07-15,,SOUTH
S00020278,SUB-00020278,C0008651,SUBSCR-0020278,33858935989,180491320246344,P_PREMIUM_120,active,2024-03-08,,METRO
S00020279,SUB-00020279,c0008651,SUBSCR-0020279,33752392201,152319923192251,P_PREMIUM_120,active,2023-04-28,,METRO
S00020280,SUB-00020280,C0008651,SUBSCR-0020280,33291732258,134869409585957,P_BIZ_200,active,2023-03-07,,METRO
S00020281,SUB-00020281,C0008651,SUBSCR-0020281,33326360799,205504121709379,P_BIZ_200,active,2023-02-14,,METRO
S00020282,SUB-00020282,C0008651,SUBSCR-0020282,33293534719,407228198307475,P_PREMIUM_120,active,2023-12-11,,METRO
S00020283,SUB-00020283,C0008652,SUBSCR-0020283,33720792053,289328340218383,P_PLUS_40,active,2025-12-23,,CENTER
S00020284,SUB-00020284,C0008652,SUBSCR-0020284,33008275551,007042726225083,P_PLUS_40,active,2025-12-08,,CENTER
S00020285,SUB-00020285,C9999992,SUBSCR-0020285,33849721284,405579450415463,P_PLUS_40,active,2024-11-11,,EAST
S00020286,SUB-00020286,C0008653,SUBSCR-0020286,33393265078,591042992819992,P_PREMIUM_120,active,2025-11-17,,EAST
S00020287,SUB-00020287,C0008653,SUBSCR-0020287,33259382212,856384519233423,P_BIZ_200,suspended,2025-09-25,,EAST
S00020288,SUB-00020288,C0008654,SUBSCR-0020288,33934856331,397015449817404,P_BIZ_200,active,2025-06-04,,SOUTH
S00020289,SUB-00020289,C0008654,SUBSCR-0020289,33185515086,,P_BASIC_10,active,2025-03-26,,SOUTH
S00020290,SUB-00020290,C9999990,SUBSCR-0020290,33439970648,814759271960709,P_PREMIUM_120,churned,2024-06-29,2025-04-24,SOUTH
S00020291,SUB-00020291,C0008656,SUBSCR-0020291,33921669796,771600768941912,P_BIZ_200,active,2023-08-28,,METRO
S00020292,SUB-00020292,C0008657,,33936392406,151531373049610,P_PLUS_40,churned,2025-10-20,2025-11-16,EAST
S00020293,SUB-00020293,C0008657,SUBSCR-0020293,33872401267,957299836724412,P_PREMIUM_120,active,2025-05-31,,EAST
S00020294,SUB-00020294,C0008657,SUBSCR-0020294,33064477635,402290353850731,P_BASIC_10,churned,2025-07-09,2025-08-09,EAST
S00020295,SUB-00020295,C0008657,SUBSCR-0020295,33056434885,278581721338223,P_PLUS_40,suspended,2025-05-20,,EAST
S00020296,SUB-00020296,C0008658,SUBSCR-0020296,33607302388,373285771894077,P_BIZ_200,suspended,2025-09-04,,METRO
S00020297,SUB-00020297,C0008658,,33994716982,739570281621744,P_PREMIUM_120,active,2025-06-24,,METRO
S00020298,SUB-00020298,C0008658,,33521860452,403011804900147,P_PLUS_40,active,2025-10-19,,METRO
S00020299,SUB-00020299,C0008659,SUBSCR-0020299,33990069347,484931047551696,P_BASIC_10,active,2025-12-16,,CENTER
S00020300,SUB-00020300,C0008659,SUBSCR-0020300,33042299224,493162562986635,P_PLUS_40,churned,2025-12-16,2025-12-25,CENTER
S00020301,SUB-00020301,C0008660,SUBSCR-0020301,33478633777,898753291955239,P_PREMIUM_120,active,2025-11-03,,NORTH
S00020302,SUB-00020302,C0008660,SUBSCR-0020302,33425472186,328239968475529,P_BIZ_200,active,2025-03-07,,NORTH
S00020303,SUB-00020303,C0008660,SUBSCR-0020303,33895909589,143759023986774,P_PREMIUM_120,active,2025-05-11,,NORTH
S00020304,SUB-00020304,C0008661,SUBSCR-0020304,33891407094,670864453958034,P_PREMIUM_120,suspended,2023-12-19,,EAST
S00020305,SUB-00020305,C0008661,SUBSCR-0020305,33641420626,903722015816108,P_BIZ_200,active,2024-09-12,,EAST
S00020306,SUB-00020306,C0008661,SUBSCR-0020306,33386044133,277531075987062,P_PREMIUM_120,suspended,2023-02-25,,EAST
S00020307,SUB-00020307,C0008661,SUBSCR-0020307,33101339640,108948190738632,P_BIZ_200,active,2025-05-20,,EAST
S00020308,SUB-00020308,C9999994,SUBSCR-0020308,33136417650,774771755901191,P_BIZ_200,churned,2025-11-17,2025-12-09,EAST
S00020309,SUB-00020309,C0008661,SUBSCR-0020309,33787672326,339387848003067,P_PREMIUM_120,active,2025-05-06,,EAST
S00020310,SUB-00020310,C0008662,SUBSCR-0020310,33572159625,079213944431414,P_PLUS_40,active,2023-06-06,,WEST
S00020311,SUB-00020311,C0008662,SUBSCR-0020311,33910529091,141976798374421,P_PLUS_40,active,2024-01-03,,WEST
S00020312,SUB-00020312,C0008663,SUBSCR-0020312,33495791937,208065951645531,P_PLUS_40,active,2024-07-03,,METRO
S00020313,SUB-00020313,C0008663,SUBSCR-0020313,33622900777,963967163986546,P_PLUS_40,active,2025-02-17,,METRO
S00020314,SUB-00020314,C0008664,SUBSCR-0020314,33452649669,574854995710537,P_PREMIUM_120,active,2023-07-06,,EAST
S00020315,SUB-00020315,C0008664,SUBSCR-0020315,33327482634,877291548057741,P_PREMIUM_120,active,2023-02-22,,EAST
S00020316,SUB-00020316,C0008665,SUBSCR-0020316,33298682071,031039160505943,P_PLUS_40,churned,2024-04-17,2024-06-03,CENTER
S00020317,SUB-00020317,C0008665,SUBSCR-0020317,33213021625,370327640394480,P_PREMIUM_120,active,2023-11-25,,CENTER
S00020318,SUB-00020318,C0008665,SUBSCR-0020318,33192752888,,P_PREMIUM_120,active,2025-10-15,,CENTER
S00020319,SUB-00020319,C0008665,SUBSCR-0020319,33892129293,543881281933433,P_BIZ_200,active,2025-03-17,,CENTER
S00020320,SUB-00020320,C0008666,SUBSCR-0020320,33213528684,453421939704982,P_PLUS_40,active,2025-04-02,,METRO
S00020321,SUB-00020321,C9999999,SUBSCR-0020321,33731764743,471451256768446,P_BASIC_10,active,2024-05-12,,METRO
S00020322,SUB-00020322,C0008666,SUBSCR-0020322,33685772174,678657703328987,P_BASIC_10,active,2025-04-04,,METRO
S00020323,SUB-00020323,C9999993,SUBSCR-0020323,33147850156,712631520589585,P_BASIC_10,active,2024-07-09,,CENTER
S00020324,SUB-00020324,C0008667,SUBSCR-0020324,33528683667,840551034688566,P_PLUS_40,active,2024-04-16,,CENTER
S00020325,SUB-00020325,C0008668,SUBSCR-0020325,33114788026,936062016207916,P_BIZ_200,active,2023-09-29,,WEST
S00020326,SUB-00020326,C0008668,SUBSCR-0020326,33246294367,081672104877414,P_BASIC_10,active,2023-06-29,,WEST
S00020327,SUB-00020327,C0008668,SUBSCR-0020327,33713991001,580565505522150,P_PLUS_40,active,2022-05-14,,WEST
S00020328,SUB-00020328,C0008669,SUBSCR-0020328,33280435899,676538592535703,P_BASIC_10,active,2024-05-23,,METRO
S00020329,SUB-00020329,C9999994,SUBSCR-0020329,33424153963,489098441214230,P_PLUS_40,suspended,2024-01-29,,METRO
S00020330,SUB-00020330,C0008670,SUBSCR-0020330,33837841632,130216577016581,P_PREMIUM_120,active,2025-09-30,,WEST
S00020331,SUB-00020331,C0008670,SUBSCR-0020331,33152074203,422329448277471,P_PLUS_40,churned,2025-12-21,2025-12-31,WEST
S00020332,SUB-00020332,C0008670,SUBSCR-0020332,33244064880,681311416621054,P_PREMIUM_120,active,2025-07-14,,WEST
S00020333,SUB-00020333,C0008671,SUBSCR-0020333,33291747484,,P_PREMIUM_120,active,2025-04-24,,WEST
S00020334,SUB-00020334,C0008671,SUBSCR-0020334,33211367206,303150953020735,P_PLUS_40,active,2024-04-13,,WEST
S00020335,SUB-00020335,C0008672,SUBSCR-0020335,33560285135,725365001934139,P_PREMIUM_120,churned,2024-11-16,2025-03-06,SOUTH
S00020336,SUB-00020336,C0008672,SUBSCR-0020336,33506556608,151874333841116,P_PREMIUM_120,active,2025-02-05,,SOUTH
S00020337,SUB-00020337,C9999997,SUBSCR-0020337,33394039003,118757614765734,P_BASIC_10,active,2025-07-02,,METRO
S00020338,SUB-00020338,C0008674,SUBSCR-0020338,33132747156,884910106924790,P_PREMIUM_120,active,2025-03-19,,METRO
S00020339,SUB-00020339,C0008674,,33793926674,208056744633472,P_BASIC_10,active,2025-11-27,,METRO
S00020340,SUB-00020340,C0008675,SUBSCR-0020340,33194168421,838952298215958,P_PLUS_40,active,2024-06-02,,CENTER
S00020341,SUB-00020341,C0008675,,33946645574,958038179976305,P_PREMIUM_120,active,2023-07-31,,CENTER
S00020342,SUB-00020342,C0008675,SUBSCR-0020342,33299880047,897496771959177,P_BASIC_10,active,2023-10-04,,CENTER
S00020343,SUB-00020343,C0008676,SUBSCR-0020343,33066578673,301010594032572,P_BIZ_200,churned,2024-08-27,2024-12-13,SOUTH
S00020344,SUB-00020344,C0008676,SUBSCR-0020344,33592548340,310193421975350,P_PREMIUM_120,active,2023-11-05,,SOUTH
S00020345,SUB-00020345,C0008676,SUBSCR-0020345,33884323315,834701611050352,P_PREMIUM_120,active,2023-02-20,,SOUTH
S00020346,SUB-00020346,C9999994,SUBSCR-0020346,33419430863,610238114888999,P_BIZ_200,active,2024-01-02,,SOUTH
S00020347,SUB-00020347,C0008677,SUBSCR-0020347,33962289527,090818325356338,P_PLUS_40,active,2025-11-28,,NORTH
S00020348,SUB-00020348,C0008677,SUBSCR-0020348,33639008410,129126412288410,P_PREMIUM_120,active,2025-10-20,,NORTH
S00020349,SUB-00020349,C0008678,SUBSCR-0020349,33027449665,768955976415170,P_BIZ_200,active,2024-10-08,,EAST
S00020350,SUB-00020350,C0008678,SUBSCR-0020350,33519145668,678456884102110,P_PLUS_40,active,2025-06-12,,EAST
S00020351,SUB-00020351,C0008678,SUBSCR-0020351,33643037858,887037633999480,P_PREMIUM_120,active,2025-03-15,,EAST
S00020352,SUB-00020352,C0008679,SUBSCR-0020352,33457802879,205280486531579,P_BIZ_200,active,2025-12-28,,WEST
S00020353,SUB-00020353,C0008679,SUBSCR-0020353,33935663641,471842482845548,P_BIZ_200,churned,2025-08-14,2025-12-11,WEST
S00020354,SUB-00020354,C0008679,SUBSCR-0020354,33759823550,959913694022493,P_PLUS_40,active,2024-08-14,,WEST
S00020355,SUB-00020355,C0008679,SUBSCR-0020355,33867992702,007013538362317,P_PREMIUM_120,active,2025-09-03,,WEST
S00020356,SUB-00020356,C0008680,SUBSCR-0020356,33006355781,763263055357244,P_BIZ_200,active,2025-12-23,,METRO
S00020357,SUB-00020357,C0008681,SUBSCR-0020357,33891669760,925912135910637,P_BIZ_200,active,2024-02-23,,WEST
S00020358,SUB-00020358,C0008681,SUBSCR-0020358,33187520498,441856266637978,P_PLUS_40,active,2025-07-07,,WEST
S00020359,SUB-00020359,C0008682,SUBSCR-0020359,33476379006,191507130441604,P_BASIC_10,active,2023-12-28,,NORTH
S00020360,SUB-00020360,C0008682,SUBSCR-0020360,33659680653,994531771635686,P_PREMIUM_120,active,2024-08-04,,NORTH
S00020361,SUB-00020361,C9999995,SUBSCR-0020361,33561280387,351922649030536,P_PLUS_40,active,2024-07-29,,SOUTH
S00020362,SUB-00020362,C0008683,SUBSCR-0020362,33149732592,744083108003943,P_PLUS_40,churned,2024-06-22,2024-07-01,SOUTH
S00020363,SUB-00020363,C0008684,SUBSCR-0020363,33421173528,746694021790509,P_PLUS_40,active,2025-12-16,,SOUTH
S00020364,SUB-00020364,C0008684,SUBSCR-0020364,33055994010,282115841303301,P_BASIC_10,active,2025-10-26,,SOUTH
S00020365,SUB-00020365,C0008685,SUBSCR-0020365,33406423732,196845111050998,P_PLUS_40,active,2023-01-24,,WEST
S00020366,SUB-00020366,C0008685,SUBSCR-0020366,33601540820,078634960686886,P_BIZ_200,active,2024-10-18,,WEST
S00020367,SUB-00020367,C0008685,SUBSCR-0020367,33185613471,832390035587105,P_BIZ_200,active,2024-09-30,,WEST
S00020368,SUB-00020368,C0008685,SUBSCR-0020368,33110147715,668226232068396,P_BIZ_200,active,2024-01-05,,WEST
S00020369,SUB-00020369,C0008686,SUBSCR-0020369,33107850191,207710335097168,P_BASIC_10,suspended,2024-08-18,,WEST
S00020370,SUB-00020370,C0008686,SUBSCR-0020370,33791498456,254307459418050,P_BIZ_200,active,2025-02-14,,WEST
S00020371,SUB-00020371,C0008686,SUBSCR-0020371,33921755325,075012898602248,P_BASIC_10,active,2025-12-11,,WEST
S00020372,SUB-00020372,C0008687,SUBSCR-0020372,33333605059,619223603459956,P_BIZ_200,active,2025-08-25,,CENTER
S00020373,SUB-00020373,C0008688,SUBSCR-0020373,33908985865,937672738243314,P_BASIC_10,active,2025-09-03,,EAST
S00020374,SUB-00020374,C0008688,SUBSCR-0020374,33771851834,862209409379260,P_PLUS_40,active,2023-04-15,,EAST
S00020375,SUB-00020375,C0008688,SUBSCR-0020375,33592466232,647374182627061,P_BASIC_10,active,2023-08-25,,EAST
S00020376,SUB-00020376,C0008689,SUBSCR-0020376,33027444393,186928487790982,P_PLUS_40,active,2025-12-11,,WEST
S00020377,SUB-00020377,C0008689,SUBSCR-0020377,33026848541,967207872087376,P_BIZ_200,churned,2025-09-27,2025-09-27,WEST
S00020378,SUB-00020378,C0008690,SUBSCR-0020378,33705166104,936133837660893,P_BIZ_200,active,2025-05-04,,METRO
S00020379,SUB-00020379,C0008690,SUBSCR-0020379,33382780144,108768437916905,P_PREMIUM_120,active,2025-02-09,,METRO
S00020380,SUB-00020380,C0008691,SUBSCR-0020380,33946307523,559911123185668,P_BIZ_200,active,2025-05-24,,CENTER
S00020381,SUB-00020381,C0008691,SUBSCR-0020381,33051576511,286614623653302,P_BIZ_200,active,2025-03-15,,CENTER
S00020382,SUB-00020382,C0008692,SUBSCR-0020382,33840439201,564063650784093,P_BASIC_10,active,2025-05-25,,EAST
S00020383,SUB-00020383,C0008692,SUBSCR-0020383,33388974389,477901065045136,P_BASIC_10,active,2024-09-06,,EAST
S00020384,SUB-00020384,C0008693,SUBSCR-0020384,33095232383,686868395035018,P_BIZ_200,active,2023-01-12,,SOUTH
S00020385,SUB-00020385,C0008693,SUBSCR-0020385,33352674079,913549553293210,P_PLUS_40,active,2025-08-10,,SOUTH
S00020386,SUB-00020386,C0008693,SUBSCR-0020386,33785112137,977912061426689,P_BASIC_10,churned,2025-12-08,2025-12-25,SOUTH
S00020387,SUB-00020387,C0008694,SUBSCR-0020387,33183841224,222744502975139,P_PLUS_40,active,2025-12-27,,NORTH
S00020388,SUB-00020388,C9999999,SUBSCR-0020388,33995132282,889982111982380,P_PLUS_40,active,2025-12-27,,NORTH
S00020389,SUB-00020389,C0008694,SUBSCR-0020389,33755221873,104622858577681,P_PLUS_40,suspended,2025-11-23,,NORTH
S00020390,SUB-00020390,C0008695,SUBSCR-0020390,33185550788,427661166218093,P_PLUS_40,active,2025-07-23,,WEST
S00020391,SUB-00020391,C0008695,SUBSCR-0020391,33438938707,093422422222727,P_BASIC_10,suspended,2025-07-03,,WEST
S00020392,SUB-00020392,C0008695,SUBSCR-0020392,33166766919,951819507117135,P_PLUS_40,active,2025-07-17,,WEST
S00020393,SUB-00020393,C0008696,SUBSCR-0020393,33086947166,979283743241106,P_PLUS_40,churned,2022-12-07,2023-01-15,CENTER
S00020394,SUB-00020394,c0008696,SUBSCR-0020394,33426963017,699954742588820,P_BIZ_200,active,2022-04-11,,CENTER
S00020395,SUB-00020395,C0008697,SUBSCR-0020395,33199467508,759225753761680,P_PREMIUM_120,churned,2024-01-19,2024-08-09,NORTH
S00020396,SUB-00020396,C0008698,SUBSCR-0020396,33671458566,429348703176184,P_BASIC_10,active,2025-12-27,,EAST
S00020397,SUB-00020397,C0008698,SUBSCR-0020397,33813988484,469803250694947,P_BIZ_200,active,2025-12-12,,EAST
S00020398,SUB-00020398,C0008699,SUBSCR-0020398,33195533003,860747022620924,P_PREMIUM_120,active,2025-04-21,,SOUTH
S00020399,SUB-00020399,C0008699,SUBSCR-0020399,33083637617,708148518001220,P_BIZ_200,active,2025-07-08,,SOUTH
S00020400,SUB-00020400,C0008699,SUBSCR-0020400,33548174331,063438705196963,P_BIZ_200,active,2025-09-28,,SOUTH
S00020401,SUB-00020401,C0008699,SUBSCR-0020401,33817581777,464271815605832,P_PLUS_40,active,2025-04-09,,SOUTH
S00020402,SUB-00020402,C0008699,SUBSCR-0020402,33270780789,710685413666150,P_PLUS_40,active,2025-05-02,,SOUTH
S00020403,SUB-00020403,C0008700,SUBSCR-0020403,33368316499,118193403242250,P_PREMIUM_120,active,2025-04-08,,SOUTH
S00020404,SUB-00020404,C0008700,SUBSCR-0020404,33033976652,482636286248224,P_BASIC_10,active,2025-08-14,,SOUTH
S00020405,SUB-00020405,C0008700,SUBSCR-0020405,33156433680,709274630893038,P_PLUS_40,suspended,2025-06-11,,SOUTH
S00020406,SUB-00020406,C0008701,SUBSCR-0020406,33649665972,046261395690879,P_PREMIUM_120,active,2025-09-20,,NORTH
S00020407,SUB-00020407,C9999994,SUBSCR-0020407,33301259626,076499758111909,P_PLUS_40,churned,2023-10-22,2025-03-30,METRO
S00020408,SUB-00020408,C0008703,SUBSCR-0020408,33659530715,318337965028256,P_PREMIUM_120,active,2022-11-15,,METRO
S00020409,SUB-00020409,C0008703,SUBSCR-0020409,33191952239,835998423079746,P_PLUS_40,churned,2022-08-08,2025-04-01,METRO
S00020410,SUB-00020410,C0008703,SUBSCR-0020410,33833420134,539553166237503,P_PREMIUM_120,active,2024-11-24,,METRO
S00020411,SUB-00020411,C0008703,SUBSCR-0020411,33075570354,142895368030409,P_PREMIUM_120,active,2024-09-12,,METRO
S00020412,SUB-00020412,C0008704,SUBSCR-0020412,33384793807,344564830859411,P_PLUS_40,active,2025-12-10,,WEST
S00020413,SUB-00020413,C0008704,SUBSCR-0020413,33095786186,386483622890341,P_BIZ_200,active,2023-08-27,,WEST
S00020414,SUB-00020414,C9999997,SUBSCR-0020414,33479599600,165528630728892,P_PLUS_40,active,2024-01-07,,WEST
S00020415,SUB-00020415,C0008705,SUBSCR-0020415,33898132152,021869448412847,P_PLUS_40,active,2024-03-28,,CENTER
S00020416,SUB-00020416,C9999996,SUBSCR-0020416,33271641203,641415199540903,P_BIZ_200,active,2025-12-22,,CENTER
S00020417,SUB-00020417,C9999995,SUBSCR-0020417,33409052106,884234888765118,P_PREMIUM_120,active,2024-02-11,,CENTER
S00020418,SUB-00020418,C0008705,SUBSCR-0020418,33047171351,779410015085962,P_BIZ_200,active,2025-03-22,,CENTER
S00020419,SUB-00020419,C0008706,SUBSCR-0020419,33618590482,195243684697306,P_PREMIUM_120,suspended,2025-02-03,,WEST
